Filename,RefIndex,RefNum,Title,PredictedStatus,ManualLabel
"pre.zip/chen19e.pdf","14","15","Extreme state aggregation beyond mdps","verified",""
"pre.zip/chen19e.pdf","16","17","Abstraction Selection in Model-based Reinforcement Learning","verified",""
"pre.zip/chen19e.pdf","17","18","Contextual Decision Processes with low Bellman rank are PAC-learnable","verified",""
"pre.zip/chen19e.pdf","18","19","The malmo platform for artificial intelligence experimentation","verified",""
"pre.zip/chen19e.pdf","19","20","Approximately Optimal Approximate Reinforcement Learning","verified",""
"pre.zip/chen19e.pdf","21","22","PAC reinforcement learning with rich observations","verified",""
"pre.zip/chen19e.pdf","22","23","Least-squares policy iteration","verified",""
"pre.zip/chen19e.pdf","23","24","Finite-sample analysis of least-squares policy iteration","verified",""
"pre.zip/chen19e.pdf","24","25","A unifying framework for computational reinforcement learning theory","verified",""
"pre.zip/chen19e.pdf","25","26","Towards a unified theory of state abstraction for MDPs","verified",""
"pre.zip/chen19e.pdf","26","27","Convergent fitted value iteration with linear function approximation","verified",""
"pre.zip/chen19e.pdf","27","28","Non-delusional q-learning and value-iteration","verified",""
"pre.zip/chen19e.pdf","28","29","Finite-sample analysis of bellman residual minimization","verified",""
"pre.zip/chen19e.pdf","29","30","Human-level control through deep reinforcement learning","verified",""
"pre.zip/chen19e.pdf","30","31","Integral probability metrics and their generating classes of functions","verified",""
"pre.zip/chen19e.pdf","31","32","Error bounds for approximate policy iteration","verified",""
"pre.zip/chen19e.pdf","32","33","Performance bounds in l p-norm for approximate value iteration","verified",""
"pre.zip/chen19e.pdf","33","34","Finite-time bounds for fitted value iteration","verified",""
"pre.zip/chen19e.pdf","34","35","Statistical linear estimation with penalized estimators: an application to reinforcement learning","verified",""
"pre.zip/chen19e.pdf","36","37","An algebraic approach to abstraction in reinforcement learning","verified",""
"pre.zip/chen19e.pdf","37","38","Neural fitted q iteration–first experiences with a data efficient neural reinforcement learning method","verified",""
"pre.zip/chen19e.pdf","38","39","An upper bound on the loss from approximate optimal-value functions","verified",""
"pre.zip/chen19e.pdf","39","40","Model-based RL in Contextual Decision Processes: PAC bounds and Exponential Improvements over Model-free Approaches","verified",""
"pre.zip/chen19e.pdf","41","42","Reinforcement Learning: An Introduction","verified",""
"pre.zip/chen19e.pdf","42","43","Reinforcement learning: An introduction","verified",""
"pre.zip/chen19e.pdf","43","44","Algorithms for reinforcement learning","verified",""
"pre.zip/chen19e.pdf","44","45","Finite time bounds for sampling based fitted value iteration","verified",""
"pre.zip/chen19e.pdf","45","46","Interpolation-based q-learning","verified",""
"pre.zip/chen19e.pdf","46","47","Boosted fitted q-iteration","verified",""
"pre.zip/chen19e.pdf","47","48","An analysis of temporal-difference learning with function approximation","verified",""
"pre.zip/chen19e.pdf","48","49","Deep reinforcement learning and the deadly triad","verified",""
"pre.zip/chen19e.pdf","49","50","Feature-based methods for large scale dynamic programming","verified",""
"pre.zip/chen19e.pdf","50","51","Approximations of dynamic programs, I","verified",""
"pre.zip/chen19e.pdf","51","52","A Theoretical Analysis of Deep Q-Learning","verified",""
"pre.zip/cheng19a.pdf","0","1","Constrained Policy Optimization","verified",""
"pre.zip/cheng19a.pdf","1","2","Deep reinforcement learning: A brief survey","verified",""
"pre.zip/cheng19a.pdf","2","3","Reinforcement learning in POMDP’s via direct gradient ascent","verified",""
"pre.zip/cheng19a.pdf","3","4","Measuring and Regularizing Networks in Function Space","verified",""
"pre.zip/cheng19a.pdf","4","5","Safe Model-based Reinforcement Learning with Stability Guarantees","verified",""
"pre.zip/cheng19a.pdf","5","6","A Lyapunov-based Approach to Safe Reinforcement Learning","verified",""
"pre.zip/cheng19a.pdf","6","7","Robust and Optimal Control","verified",""
"pre.zip/cheng19a.pdf","7","8","State-space solutions to standard H/sub 2/ and H/sub infinity / control problems","verified",""
"pre.zip/cheng19a.pdf","8","9","Benchmarking Deep Reinforcement Learning for Continuous Control","verified",""
"pre.zip/cheng19a.pdf","9","10","Learning of closed-loop motion control","verified",""
"pre.zip/cheng19a.pdf","10","11","Experimental validation of connected automated vehicle design among human-driven vehicles","verified",""
"pre.zip/cheng19a.pdf","11","12","Divide-and-conquer reinforcement learning","verified",""
"pre.zip/cheng19a.pdf","12","13","Variance reduction techniques for gradient estimates in reinforcement learning","verified",""
"pre.zip/cheng19a.pdf","13","14","Deep Reinforcement Learning that Matters","verified",""
"pre.zip/cheng19a.pdf","14","15","Reproducibility of Benchmarked Deep Reinforcement Learning of Tasks for Continuous Control","verified",""
"pre.zip/cheng19a.pdf","15","16","Residual Reinforcement Learning for Robot Control","verified",""
"pre.zip/cheng19a.pdf","17","18","Multiple model adaptive control with mixing","verified",""
"pre.zip/cheng19a.pdf","18","19","Smooth Imitation Learning for Online Sequence Prediction","verified",""
"pre.zip/cheng19a.pdf","19","20","Batch policy learning under constraints","verified",""
"pre.zip/cheng19a.pdf","20","21","Continuous control with deep reinforcement learning","verified",""
"pre.zip/cheng19a.pdf","21","22","Neural Network Dynamics for Model-Based Deep Reinforcement Learning with Model-Free Fine-Tuning","verified",""
"pre.zip/cheng19a.pdf","22","23","Lyapunov design for safe reinforcement learning","verified",""
"pre.zip/cheng19a.pdf","23","24","A Tour of Reinforcement Learning: The View from Continuous Control","verified",""
"pre.zip/cheng19a.pdf","24","25","High-Dimensional Continuous Control Using Generalized Advantage Estimation","verified",""
"pre.zip/cheng19a.pdf","25","26","Proximal Policy Optimization Algorithms","verified",""
"pre.zip/cheng19a.pdf","26","27","Deterministic Policy Gradient Algorithms","verified",""
"pre.zip/cheng19a.pdf","27","28","Policy Gradient Methods for Reinforcement Learning with Function Approximation","verified",""
"pre.zip/cheng19a.pdf","28","29","Temporal Regularization for Markov Decision Process","verified",""
"pre.zip/cheng19a.pdf","29","30","Programmatically interpretable reinforcement learning","verified",""
"pre.zip/cheng19a.pdf","30","31","The Optimal Reward Baseline for Gradient-Based Reinforcement Learning","verified",""
"pre.zip/cheng19a.pdf","31","32","Simple statistical gradient-following algorithms for connectionist reinforcement learning","verified",""
"pre.zip/cheng19a.pdf","32","33","Variance Reduction for Policy Gradient with Action-Dependent Factorized Baselines","verified",""
"pre.zip/cheng19a.pdf","34","35","Analysis and improvement of policy gradient estimation","verified",""
"pre.zip/cheng19a.pdf","35","36","Regularized Policy Gradients : Direct Variance Reduction in Policy Gradient Estimation","verified",""
"pre.zip/cranko19b.pdf","13","14","Thoughts on hypothesis boosting","not_found","real"
"pre.zip/cranko19b.pdf","29","30","On an upperbound for Jensen’s inequality","not_found","real"
"pre.zip/cranko19b.pdf","4","5","Information and Exponential Families in Statistical Theory","mismatch","real"
"pre.zip/cranko19b.pdf","26","27","Information, divergence and risk for binary experiments","mismatch","real"
"pre.zip/cranko19b.pdf","0","1","A general class of coefficients of divergence of one distribution from another","verified",""
"pre.zip/cranko19b.pdf","1","2","Methods of Information Geometry","verified",""
"pre.zip/cranko19b.pdf","2","3","Wasserstein gan","verified",""
"pre.zip/cranko19b.pdf","3","4","Clustering with Bregman divergences","verified",""
"pre.zip/cranko19b.pdf","6","7","Information–type measures of difference of probability distributions","verified",""
"pre.zip/cranko19b.pdf","7","8","Provable bayesian inference via particle mirror descent","verified",""
"pre.zip/cranko19b.pdf","8","9","A Decision-Theoretic generalization of online learning and an application to Boosting","verified",""
"pre.zip/cranko19b.pdf","10","11","Boosted generative models","verified",""
"pre.zip/cranko19b.pdf","11","12","Boosting variational inference","verified",""
"pre.zip/cranko19b.pdf","12","13","Flux: Elegant machine learning with julia","verified",""
"pre.zip/cranko19b.pdf","14","15","Faster stochastic variational inference using proximal-gradient methods with general divergence functions","verified",""
"pre.zip/cranko19b.pdf","16","17","Boosting variational inference: an optimization perspective","verified",""
"pre.zip/cranko19b.pdf","18","19","Variational boosting: Iteratively refining posterior approximations","verified",""
"pre.zip/cranko19b.pdf","19","20","Density estimation with minimization of U-divergence","verified",""
"pre.zip/cranko19b.pdf","20","21","Estimating divergence functionals and the likelihood ratio by convex risk minimization","verified",""
"pre.zip/cranko19b.pdf","21","22","A Real Generalization of discrete AdaBoost","verified",""
"pre.zip/cranko19b.pdf","22","23","On the efficient minimization of classification-calibrated surrogates","verified",""
"pre.zip/cranko19b.pdf","23","24","f-gans in an information geometric nutshell","verified",""
"pre.zip/cranko19b.pdf","24","25","f-gan: Training generative neural samplers using variational divergence minimization","verified",""
"pre.zip/cranko19b.pdf","28","29","Improved boosting algorithms using confidencerated predictions","verified",""
"pre.zip/cranko19b.pdf","30","31","Adagan: Boosting generative models","verified",""
"pre.zip/cranko19b.pdf","31","32","Sequential greedy approximation for certain convex optimization problems","verified",""
"pre.zip/fu19a.pdf","0","1","Learning near-optimal policies with bellman-residual minimization based fitted policy iteration and a single sample path","verified",""
"pre.zip/fu19a.pdf","1","2","Wasserstein generative adversarial networks","verified",""
"pre.zip/fu19a.pdf","2","3","Residual Algorithms : Reinforcement Learning with Function Approximation","verified",""
"pre.zip/fu19a.pdf","4","5","Sbeed: Convergent reinforcement learning with nonlinear function approximation","verified",""
"pre.zip/fu19a.pdf","5","6","Training GANs with optimism","verified",""
"pre.zip/fu19a.pdf","6","7","The linear programming approach to approximate dynamic programming: Theory and application","verified",""
"pre.zip/fu19a.pdf","7","8","Tree-based batch mode reinforcement learning","verified",""
"pre.zip/fu19a.pdf","8","9","Error propagation for approximate policy and value iteration","verified",""
